particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,target_x,target_y,initial_speed_mps,particle_model
23,0.15843676208478272,0.024,-753.94086234886583,-185.01954183932637,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15843676208478272,0.021999999999999999,0.0020000000000000018,0.048243398111360553,0.021903995964233668,776.31118424365479,neutral_100nm_low_pressure_redeposit
24,0.16454311250423784,0.024,-400.98575454035529,8.8167917583603739,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16454311250423784,0.021999999999999999,0.0020000000000000018,0.12998908359646616,0.021549178000876766,401.08267372352094,neutral_100nm_low_pressure_redeposit
25,0.17374410123351475,0.024,-617.4627645817535,-70.396741017081467,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17374410123351475,0.021999999999999999,0.0020000000000000018,0.07324433855487314,0.022346252435609181,621.46276380067047,neutral_100nm_low_pressure_redeposit
26,0.17302592706269793,0.024,-382.2132861985919,-58.6315936410722,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17302592706269793,0.021999999999999999,0.0020000000000000018,0.14502389016303593,0.022395252576224416,386.68418628076654,neutral_100nm_low_pressure_redeposit
27,0.17317068365202082,0.024,-626.75107516715195,53.637474458198334,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17317068365202082,0.021999999999999999,0.0020000000000000018,0.027602849034480043,0.021738841254352367,629.04204063753548,neutral_100nm_low_pressure_redeposit
28,0.15572109804587925,0.024,-553.51292571491547,-50.00658087793618,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15572109804587925,0.021999999999999999,0.0020000000000000018,0.11716138571149308,0.021825400805044023,555.76723280937244,neutral_100nm_low_pressure_redeposit
29,0.1561388466139024,0.024,-610.51141123487776,-168.66764328710977,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1561388466139024,0.021999999999999999,0.0020000000000000018,0.14704826469024521,0.021881775327761102,633.3821572637089,neutral_100nm_low_pressure_redeposit
30,0.15449251572263736,0.024,-445.11962897492691,19.883752732591802,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15449251572263736,0.021999999999999999,0.0020000000000000018,0.12222234845083274,0.021792150452679793,445.56351704499713,neutral_100nm_low_pressure_redeposit
31,0.17512912371722364,0.024,-357.59773066708505,-60.933546717968639,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17512912371722364,0.021999999999999999,0.0020000000000000018,0.14863098090082386,0.021697070615073005,362.75202838010426,neutral_100nm_low_pressure_redeposit
32,0.16150759486298957,0.024,-539.78936010419909,-11.420817283435357,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16150759486298957,0.021999999999999999,0.0020000000000000018,0.13441947998310927,0.02183596578990208,539.91016692513051,neutral_100nm_low_pressure_redeposit
33,0.1747927707953652,0.024,-486.5263125440116,-88.983780593877427,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1747927707953652,0.021999999999999999,0.0020000000000000018,0.12734709783843931,0.02206277054861722,494.59677112416796,neutral_100nm_low_pressure_redeposit
34,0.15745395719067995,0.024,-864.64941671336339,-160.28669584861277,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15745395719067995,0.021999999999999999,0.0020000000000000018,0.1407287900198429,0.022258713351090434,879.38071316627429,neutral_100nm_low_pressure_redeposit
35,0.17200729074039123,0.024,-337.06730124474115,1.4658166503624364,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17200729074039123,0.021999999999999999,0.0020000000000000018,0.13379802737445165,0.021991745086800504,337.07048845436702,neutral_100nm_low_pressure_redeposit
36,0.15527096323048128,0.024,-801.46434054304962,-87.645717926764007,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15527096323048128,0.021999999999999999,0.0020000000000000018,0.12755457761492209,0.022031326944050723,806.24243316325351,neutral_100nm_low_pressure_redeposit
37,0.16183835040153294,0.024,-515.63288197823363,-27.756761376846249,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16183835040153294,0.021999999999999999,0.0020000000000000018,0.083103979016597815,0.021938374816638507,516.37942133600768,neutral_100nm_low_pressure_redeposit
38,0.17892727975398526,0.024,-597.50622359901774,4.617681857192065,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17892727975398526,0.021999999999999999,0.0020000000000000018,0.10974600375797494,0.021872923464557086,597.52406664944772,neutral_100nm_low_pressure_redeposit
39,0.17336562171135106,0.024,-698.47536488152275,-54.408761124980096,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17336562171135106,0.021999999999999999,0.0020000000000000018,0.12933926453171352,0.022381327169744957,700.59128501111934,neutral_100nm_low_pressure_redeposit
40,0.17661491248068459,0.024,-552.08316907133633,-27.442972452876518,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17661491248068459,0.021999999999999999,0.0020000000000000018,0.13856783000821432,0.022025078322434114,552.76481645352487,neutral_100nm_low_pressure_redeposit
41,0.16161214521604439,0.024,-878.68154965193207,2.4114959734321721,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16161214521604439,0.021999999999999999,0.0020000000000000018,0.14380688450832704,0.022288201832201721,878.68485875856004,neutral_100nm_low_pressure_redeposit
42,0.16751752916235152,0.024,-348.85082259416396,-14.683321732802371,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16751752916235152,0.021999999999999999,0.0020000000000000018,0.12502297180632921,0.022401771793836189,349.15970036894845,neutral_100nm_low_pressure_redeposit
43,0.17166537442288207,0.024,-693.27885288600964,-106.35555976368866,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17166537442288207,0.021999999999999999,0.0020000000000000018,0.12111044995521886,0.02202906060784738,701.38938753846924,neutral_100nm_low_pressure_redeposit
44,0.1623468485374451,0.024,-995.69337275877922,-113.14056765101228,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1623468485374451,0.021999999999999999,0.0020000000000000018,0.12005101578191231,0.022003774559365245,1002.1008335512682,neutral_100nm_low_pressure_redeposit
45,0.159465867031306,0.024,-386.98715929542249,-19.968278936463761,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.159465867031306,0.021999999999999999,0.0020000000000000018,0.12830822483502774,0.021680925914961794,387.5019917667845,neutral_100nm_low_pressure_redeposit
46,0.16181625684494519,0.024,-549.65469530654798,20.281977129130361,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16181625684494519,0.021999999999999999,0.0020000000000000018,0.094325525891449755,0.022172502057608078,550.02876531032507,neutral_100nm_low_pressure_redeposit
47,0.17119817118083483,0.024,-603.73873665966164,-18.501207792468215,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17119817118083483,0.021999999999999999,0.0020000000000000018,0.14322278533455834,0.021956379629053842,604.02214929022625,neutral_100nm_low_pressure_redeposit
48,0.15735755261998469,0.024,-650.70267907173798,-9.7641630781704194,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15735755261998469,0.021999999999999999,0.0020000000000000018,0.13331461055187641,0.021834176187449698,650.77593335321978,neutral_100nm_low_pressure_redeposit
49,0.15926602302945012,0.024,-567.52387721939249,19.672773407002211,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15926602302945012,0.021999999999999999,0.0020000000000000018,0.066281927787653794,0.02225542645398813,567.86474554039307,neutral_100nm_low_pressure_redeposit
50,0.16403689107179109,0.024,-444.64063754926531,24.516435044982181,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16403689107179109,0.021999999999999999,0.0020000000000000018,0.12006515384541441,0.022362308054822387,445.31601380090962,neutral_100nm_low_pressure_redeposit
51,0.17219806821088285,0.024,-612.71315533590598,24.193613446028564,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17219806821088285,0.021999999999999999,0.0020000000000000018,0.035332690702827352,0.021894275386969586,613.19062423789387,neutral_100nm_low_pressure_redeposit
52,0.17200835764383854,0.024,-348.9932473427956,-22.50359603709785,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17200835764383854,0.021999999999999999,0.0020000000000000018,0.12654435673638376,0.021658221632595873,349.71802716684567,neutral_100nm_low_pressure_redeposit
53,0.15962405579102776,0.024,-341.33042217209771,-49.245520360354611,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15962405579102776,0.021999999999999999,0.0020000000000000018,0.14197524018408494,0.021923726243058383,344.86457976391915,neutral_100nm_low_pressure_redeposit
54,0.16254739057045978,0.024,-422.06223769827261,-10.727700222535779,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16254739057045978,0.021999999999999999,0.0020000000000000018,0.13430203661903309,0.021678466833684549,422.19855049838549,neutral_100nm_low_pressure_redeposit
55,0.15655511952279089,0.024,-259.95525355354556,-6.3580621200990839,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15655511952279089,0.021999999999999999,0.0020000000000000018,0.020673078593598054,0.022044076054760119,260.03299560634838,neutral_100nm_low_pressure_redeposit
56,0.15899958569908532,0.024,-674.25743158333205,-56.111730410278312,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15899958569908532,0.021999999999999999,0.0020000000000000018,0.124932581531538,0.021552979662698587,676.5882132693323,neutral_100nm_low_pressure_redeposit
57,0.16215463576534911,0.024,-526.15102656345834,-84.665020384940064,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16215463576534911,0.021999999999999999,0.0020000000000000018,0.1414804255711789,0.021875968274077298,532.91938267486887,neutral_100nm_low_pressure_redeposit
58,0.17808549731520124,0.024,-223.47171084155718,-5.1431954510957789,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17808549731520124,0.021999999999999999,0.0020000000000000018,0.12012066724664662,0.02221620255762518,223.53088825909657,neutral_100nm_low_pressure_redeposit
59,0.15705008634690459,0.024,-529.40463614442456,-25.048909946247623,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15705008634690459,0.021999999999999999,0.0020000000000000018,0.14214909798676675,0.021750178122127831,529.99690250104834,neutral_100nm_low_pressure_redeposit
60,0.1589208259936695,0.024,-566.1088520318317,-78.447009331335536,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1589208259936695,0.021999999999999999,0.0020000000000000018,0.12060371221772438,0.022368948103059103,571.51829858879319,neutral_100nm_low_pressure_redeposit
61,0.17394260618555779,0.024,-578.26835576303677,-5.0633330251439395,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17394260618555779,0.021999999999999999,0.0020000000000000018,0.13144572875397878,0.021708363997587979,578.29052267714849,neutral_100nm_low_pressure_redeposit
62,0.17051722124240498,0.024,-222.83595061762693,-27.991611267831647,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17051722124240498,0.021999999999999999,0.0020000000000000018,0.14143090203998332,0.022452981599114241,224.58715722193659,neutral_100nm_low_pressure_redeposit
63,0.16994532723953931,0.024,-829.1953194215024,-100.77083952368642,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16994532723953931,0.021999999999999999,0.0020000000000000018,0.097513915024234843,0.022067257650982816,835.29613901228822,neutral_100nm_low_pressure_redeposit
64,0.16296487740404436,0.024,-851.23138196450509,-260,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16296487740404436,0.021999999999999999,0.0020000000000000018,0.14959518823815549,0.021119637833395457,890.9834267690203,neutral_100nm_low_pressure_redeposit
65,0.17669158349206471,0.024,-434.5052943843894,-56.123382714317742,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17669158349206471,0.021999999999999999,0.0020000000000000018,0.14851986502968209,0.021885005064417769,438.11492206424867,neutral_100nm_low_pressure_redeposit
66,0.17772666760308051,0.024,-523.0000259955292,4.7037238360158575,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17772666760308051,0.021999999999999999,0.0020000000000000018,0.11165819982407475,0.021932882767578037,523.02117759154817,neutral_100nm_low_pressure_redeposit
67,0.16760426757922148,0.024,-448.25329120739815,33.019739486482031,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16760426757922148,0.021999999999999999,0.0020000000000000018,0.12835824516140415,0.021945533033507977,449.467814502907,neutral_100nm_low_pressure_redeposit
68,0.17507343919914004,0.024,-537.55545987649089,8.7418450506527279,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17507343919914004,0.021999999999999999,0.0020000000000000018,0.096671046457162846,0.022123156670396067,537.62653608049823,neutral_100nm_low_pressure_redeposit
69,0.17044295561772427,0.024,-698.22979612301572,-35.436926121641683,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17044295561772427,0.021999999999999999,0.0020000000000000018,0.0959581715253741,0.02178929439959373,699.12847455023507,neutral_100nm_low_pressure_redeposit
70,0.16286652493075643,0.024,-463.46578405847384,-5.9017410283165264,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16286652493075643,0.021999999999999999,0.0020000000000000018,0.13735598726392961,0.022100998255540086,463.50335871501647,neutral_100nm_low_pressure_redeposit
71,0.16248518422882927,0.024,-428.11518730232609,-1.5883107780036438,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16248518422882927,0.021999999999999999,0.0020000000000000018,0.10599631687056948,0.021782161737600069,428.11813361504937,neutral_100nm_low_pressure_redeposit
72,0.17129004745783633,0.024,-256.92248507015989,-19.751681609367552,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17129004745783633,0.021999999999999999,0.0020000000000000018,0.14855544764060735,0.022316436221470077,257.68060125089812,neutral_100nm_low_pressure_redeposit
73,0.17300663956135653,0.024,-307.96188941125581,-12.353702938657426,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17300663956135653,0.021999999999999999,0.0020000000000000018,0.1458266687449567,0.021381934759031627,308.20957043227446,neutral_100nm_low_pressure_redeposit
74,0.15370506469314216,0.024,-537.03847834320368,-10.159203061876815,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15370506469314216,0.021999999999999999,0.0020000000000000018,0.13064957935939367,0.021669689470907517,537.13456100686369,neutral_100nm_low_pressure_redeposit
75,0.16670293929530008,0.024,-446.47148783469061,-28.49937213775436,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16670293929530008,0.021999999999999999,0.0020000000000000018,0.13966413002251846,0.021928679999477063,447.38015564122702,neutral_100nm_low_pressure_redeposit
76,0.15427863820025065,0.024,-655.97114589097578,43.257868489427487,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15427863820025065,0.021999999999999999,0.0020000000000000018,0.092776653987312011,0.021952477336400548,657.39591375956115,neutral_100nm_low_pressure_redeposit
77,0.16460072165668838,0.024,-720.52949404106982,-8.7221490514640685,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16460072165668838,0.021999999999999999,0.0020000000000000018,0.14807089597443071,0.022017270279455201,720.58228375887518,neutral_100nm_low_pressure_redeposit
78,0.17873383208767413,0.024,-487.03335334599177,-3.16999517632898,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17873383208767413,0.021999999999999999,0.0020000000000000018,0.14229649960910351,0.021980566745208829,487.04366964458086,neutral_100nm_low_pressure_redeposit
79,0.16524797922183798,0.024,-544.88885469031629,-36.637309978300344,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16524797922183798,0.021999999999999999,0.0020000000000000018,0.097901478106465031,0.022093598515125309,546.11917787985681,neutral_100nm_low_pressure_redeposit
80,0.15537863815664862,0.024,-883.98861634765842,-117.34483453766344,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15537863815664862,0.021999999999999999,0.0020000000000000018,0.12044321225362986,0.022302731805562092,891.7430594206603,neutral_100nm_low_pressure_redeposit
81,0.17109337168664243,0.024,-469.3417197886339,-18.819334690978099,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17109337168664243,0.021999999999999999,0.0020000000000000018,0.1473427573091847,0.021332741685649751,469.71887048783083,neutral_100nm_low_pressure_redeposit
82,0.15793939667150905,0.024,-453.87557941939502,-75.989751399204678,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15793939667150905,0.021999999999999999,0.0020000000000000018,0.13177659137193798,0.021662580338304132,460.19287685817613,neutral_100nm_low_pressure_redeposit
83,0.1741042172573801,0.024,-832.91942873006496,67.201415226415222,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1741042172573801,0.021999999999999999,0.0020000000000000018,0.14086852718618345,0.022384586146525162,835.62599586444821,neutral_100nm_low_pressure_redeposit
84,0.16509138665165804,0.024,-614.06438247616325,-92.552570982478045,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16509138665165804,0.021999999999999999,0.0020000000000000018,0.14815506461574535,0.021684312168086008,621.00003560490904,neutral_100nm_low_pressure_redeposit
85,0.16564771265146117,0.024,-557.36624059880546,-94.735319769047237,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16564771265146117,0.021999999999999999,0.0020000000000000018,0.1492304974640653,0.021784447443340928,565.35997998707785,neutral_100nm_low_pressure_redeposit
86,0.15954597746686563,0.024,-269.08080149550057,-14.672740905604972,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15954597746686563,0.021999999999999999,0.0020000000000000018,0.0949280212186948,0.02201948015006483,269.48055042830828,neutral_100nm_low_pressure_redeposit
87,0.15364806798415218,0.024,-462.17595439461218,25.632993518224442,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15364806798415218,0.021999999999999999,0.0020000000000000018,0.12074046609915161,0.021874267481075915,462.88623135418055,neutral_100nm_low_pressure_redeposit
88,0.17634589690454747,0.024,-518.4676866316853,37.635380322046338,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17634589690454747,0.021999999999999999,0.0020000000000000018,0.1108973477883739,0.022097912548280179,519.83186121398569,neutral_100nm_low_pressure_redeposit
89,0.17363492116417326,0.024,-1193.3154087696078,-126.4845255081573,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17363492116417326,0.021999999999999999,0.0020000000000000018,0.13817838696374349,0.022059752488177136,1200,neutral_100nm_low_pressure_redeposit
90,0.15684168455244688,0.024,-277.14371554705258,-20.858185550535779,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15684168455244688,0.021999999999999999,0.0020000000000000018,0.12063567876707329,0.021544459172686683,277.92751388030331,neutral_100nm_low_pressure_redeposit
91,0.16717542316247644,0.024,-383.13273247789613,-10.782565621577911,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16717542316247644,0.021999999999999999,0.0020000000000000018,0.14010719866645632,0.021904709788263147,383.28443017863736,neutral_100nm_low_pressure_redeposit
92,0.16798357843123557,0.024,-626.55729099551843,88.620227933354258,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16798357843123557,0.021999999999999999,0.0020000000000000018,0.12789216913401183,0.02184064211445132,632.79347634011083,neutral_100nm_low_pressure_redeposit
93,0.15584442806750909,0.024,-399.72499534517982,-34.614583307683716,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15584442806750909,0.021999999999999999,0.0020000000000000018,0.1391345782605915,0.021579611585271333,401.22093823885689,neutral_100nm_low_pressure_redeposit
94,0.1785032352774957,0.024,-238.35955304442155,-17.986858525234755,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1785032352774957,0.021999999999999999,0.0020000000000000018,0.12811326719872632,0.021573941322494017,239.03724313826751,neutral_100nm_low_pressure_redeposit
95,0.16028166025436244,0.024,-647.75299608775947,-99.172212193080554,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16028166025436244,0.021999999999999999,0.0020000000000000018,0.14184372177301532,0.022040169223799116,655.30074897861846,neutral_100nm_low_pressure_redeposit
96,0.17268582994176068,0.024,-619.97362599363964,-48.341725846988744,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17268582994176068,0.021999999999999999,0.0020000000000000018,0.13483844541742959,0.021489825317262835,621.85546502830277,neutral_100nm_low_pressure_redeposit
97,0.17596789736930582,0.024,-1078.6673906664528,-142.7432070496107,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17596789736930582,0.021999999999999999,0.0020000000000000018,0.13960305835268899,0.021976269282371935,1088.0712122126852,neutral_100nm_low_pressure_redeposit
98,0.15984307694833153,0.024,-375.17697160786696,-53.635833575685005,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15984307694833153,0.021999999999999999,0.0020000000000000018,0.14220146636907494,0.021862558275315188,378.99150738269691,neutral_100nm_low_pressure_redeposit
99,0.17126207704068308,0.024,-686.45863122388778,18.509828707649785,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17126207704068308,0.021999999999999999,0.0020000000000000018,0.12122304214248104,0.021808633698562958,686.70813752318395,neutral_100nm_low_pressure_redeposit
100,0.17810715975448455,0.024,-454.34307277819926,-15.209422580928731,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17810715975448455,0.021999999999999999,0.0020000000000000018,0.049967116375318144,0.022287967904281489,454.59757403310164,neutral_100nm_low_pressure_redeposit
101,0.16932720936833376,0.024,-347.08726084884881,-11.924632287992591,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16932720936833376,0.021999999999999999,0.0020000000000000018,0.071158011383895686,0.021591754545440513,347.29204352930498,neutral_100nm_low_pressure_redeposit
102,0.16128512421283758,0.024,-890.72663043879686,-69.348373897695723,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16128512421283758,0.021999999999999999,0.0020000000000000018,0.12293665422256259,0.021847457588059314,893.4221438575986,neutral_100nm_low_pressure_redeposit
103,0.17151586103998262,0.024,-398.86535552956258,39.028751832877873,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17151586103998262,0.021999999999999999,0.0020000000000000018,0.12248180771155208,0.021737005478196427,400.77027747995078,neutral_100nm_low_pressure_redeposit
104,0.16733464714206267,0.024,-607.03608182610208,-119.35585212688299,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16733464714206267,0.021999999999999999,0.0020000000000000018,0.14030512916686391,0.021653598978487346,618.65872989534421,neutral_100nm_low_pressure_redeposit
105,0.17564729469563575,0.024,-445.59824981906985,-31.692838919757694,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17564729469563575,0.021999999999999999,0.0020000000000000018,0.12222348091226044,0.021917496325048157,446.72389266818033,neutral_100nm_low_pressure_redeposit
106,0.17694783994648586,0.024,-579.79442819568635,21.287292430983904,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17694783994648586,0.021999999999999999,0.0020000000000000018,0.044045393367118893,0.021969005841610642,580.18508063014269,neutral_100nm_low_pressure_redeposit
